암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y)
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ2MiQzNjEyMjIjNjEjJDEjJDAjJDgz,대곡최내과의원,31,의원,230000,대구,230007,대구달서구,도원동,42832,"대구광역시 달서구 한실로 67, 3층 (도원동)",053-636-1027,,20000107,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5340724,35.8072844
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,대곶삼성의원,31,의원,310000,경기,312300,김포시,대곶면,10040,"경기도 김포시 대곶면 율생로 83, (대곶면)",031-981-7575,,19970516,1,1,0,0,0,0,0,0,0,0,0,0,0,0,126.5826,37.65039
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,대광의원,31,의원,310000,경기,312200,파주시,법원읍,10826,"경기도 파주시 법원읍 사임당로 827, (법원읍)",031-959-1954,,19930416,1,1,0,0,0,0,0,0,0,0,0,0,0,0,126.8727344,37.8495015
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ5OSQyNjEwMDIjNjEjJDEjJDQjJDgz,대교의원,31,의원,380000,경남,381000,거제시,사등면,53274,"경상남도 거제시 사등면 거제남서로 5324, (사등면)",055-635-3330,,20220419,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.4775525,34.8815091
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQxMyQyNjEyMjIjNTEjJDEjJDIjJDgz,대구가톨릭의원,31,의원,230000,대구,230007,대구달서구,갈산동,42704,"대구광역시 달서구 성서공단북로 308, 4층 (갈산동)",053-583-4280,,20190103,3,0,0,0,3,0,0,0,0,0,0,0,0,0,128.5066482,35.8437997
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ4OSQzNjEwMDIjNDEjJDEjJDgjJDgz,대구가톨릭정형외과의원,31,의원,230000,대구,230002,대구동구,방촌동,41160,"대구광역시 동구 동촌로 210, (방촌동)",053-986-7582,,20020625,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.6632576,35.8821615
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ5MiQzNjEwMDIjNDEjJDEjJDgjJDgz,대구교도소 부속의원,31,의원,230000,대구,230100,대구달성군,하빈면,42902,"대구광역시 달성군 하빈면 하빈로 204, 의무병사동 1층",053-670-9840,,20050927,1,1,0,0,0,0,0,0,0,0,0,0,0,0,128.4257567,35.8900521
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ3MiQyNjEwMDIjODEjJDEjJDIjJDgz,대구구치소부속의원,31,의원,230000,대구,230005,대구수성구,만촌동,42066,"대구광역시 수성구 달구벌대로541길 36, (만촌동)",053-740-5272,,20050929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.6587955,35.8558006
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ5MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,대구나눔의료소비자생활협동조합나눔연합의원,31,의원,230000,대구,230007,대구달서구,송현동,42737,"대구광역시 달서구 구마로 258, 2층 (송현동)",053-652-8275,,20141001,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5561483,35.8370393
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ3OSQ0NjE0ODEjNjEjJDEjJDQjJDgz,대구동성로예쁨주의쁨의원,31,의원,230000,대구,230006,대구중구,동성로2가,41937,"대구광역시 중구 동성로 39, 씨네시티한일 5,6층 (동성로2가)",053-716-3996,,20210104,4,3,0,0,1,0,0,0,0,0,0,0,0,0,128.5953252,35.8704373
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ4MiQzNjE4MzIjNzEjJDEjJDgjJDgz,대구마취통증의학과의원,31,의원,230000,대구,230005,대구수성구,신매동,42274,"대구광역시 수성구 달구벌대로 3206, 5층 501호 (신매동)",053-792-0500,,20050517,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.7073381,35.8397449
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ4OSQzNjEwMDIjODEjJDEjJDIjJDgz,대구만족정형외과의원,31,의원,230000,대구,230005,대구수성구,지산동,42208,"대구광역시 수성구 지범로 178, 1, 5층 (지산동)",053-255-8119,,20160322,2,0,0,0,2,0,0,0,0,0,0,0,0,0,128.6385824,35.8213346
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ5MiQyNjEwMDIjNDEjJDEjJDgjJDgz,대구명안과의원,31,의원,230000,대구,230007,대구달서구,감삼동,42688,"대구광역시 달서구 달구벌대로 1542, 6층 (감삼동)",053-285-8000,,20061010,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5357034,35.8495603
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,대구법원종합청사부속의원,31,의원,230000,대구,230005,대구수성구,범어동,42027,"대구광역시 수성구 동대구로 364, (범어동, 대구고등법원)",053-757-6295,,20160105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.6292878,35.8623331
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQ2MiQzNjE4MzIjODEjJDEjJDYjJDgz,대구봄여성의원,31,의원,230000,대구,230006,대구중구,남산동,41967,"대구광역시 중구 달구벌대로 2094, 5층 503호 (남산동)",053-716-7106,,20230104,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5926005,35.8652494
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjNTEjJDEjJDIjJDgz,대구삼성신경과의원,31,의원,230000,대구,230005,대구수성구,범어동,42019,"대구광역시 수성구 달구벌대로 2401, 3층 (범어동)",053-753-5566,,20210127,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.6252844,35.8597503
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ3MiQyNjEwMDIjNTEjJDEjJDYjJDgz,대구서광의원,31,의원,230000,대구,230002,대구동구,신기동,41119,"대구광역시 동구 율하동로 135, 2층 (신기동)",053-962-7507,,20051004,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.702379,35.871552
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ5MiQzNjEwMDIjNjEjJDEjJDgjJDgz,대구서울하정외과의원,31,의원,230000,대구,230006,대구중구,남산동,41967,"대구광역시 중구 달구벌대로 2094, 대구메디스퀘어 6층 (남산동)",053-952-1106,,20131120,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5926005,35.8652494
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ2MiQyNjE4MzIjNjEjJDEjJDgjJDgz,대구성모안과의원,31,의원,230000,대구,230003,대구북구,산격동,41535,"대구광역시 북구 동북로 168, 3층 (산격동)",053-955-1090,,20051214,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.6108524,35.8990563
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQwMyQ0NjEwMDIjODEjJDEjJDYjJDgz,대구세브란스피부과의원,31,의원,230000,대구,230005,대구수성구,만촌동,42062,"대구광역시 수성구 달구벌대로 2557-1, 9,10층 (만촌동)",053-784-0555,http://www.severanceskin.co.kr,20001004,4,0,0,0,4,0,0,0,0,0,0,0,0,0,128.6426174,35.8592463
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ5MiQzNjEwMDIjNTEjJDEjJDYjJDgz,대구송도외과의원,31,의원,230000,대구,230005,대구수성구,수성동1가,42122,"대구광역시 수성구 달구벌대로 2296, 5층 (수성동1가, 영광빌딩)",053-744-7175,http://www.dsongdo.com/,20071029,3,0,0,0,3,0,0,0,0,0,0,0,0,0,128.6135426,35.8594742
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQwMyQzNjE4MzIjODEjJDEjJDIjJDgz,대구시원정형외과의원,31,의원,230000,대구,230002,대구동구,효목동,41167,"대구광역시 동구 아양로 198, 1,3층 (효목동)",053-955-8898,,20230413,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.6347431,35.885594
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQyIyQzIyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz,대구시행복진흥사회서비스원 희망마을 부속의원,31,의원,230000,대구,230100,대구달성군,화원읍,42964,"대구광역시 달성군 화원읍 명천로 58, (화원읍)",053-641-2454,,20051014,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5099583,35.805137
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ4OSQyNjEwMDIjNjEjJDEjJDQjJDgz,대구안과의원,31,의원,230000,대구,230001,대구남구,대명동,42498,"대구광역시 남구 월배로 468, 5층 (대명동)",053-651-2233,,20130627,5,1,0,0,4,0,0,0,0,0,0,0,0,0,128.5559907,35.8346017
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQyIyQ1IyQwMCQ0NjE0ODEjNDEjJDEjJDQjJDgz,대구엔도내과의원,31,의원,230000,대구,230001,대구남구,대명동,42498,"대구광역시 남구 월배로 468, 2층 202호 (대명동, 한영유니죤빌딩)",053-263-9468,,20171025,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5559907,35.8346017
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQ4OSQzNjEwMDIjODEjJDEjJDYjJDgz,대구연세안과의원,31,의원,230000,대구,230005,대구수성구,중동,42155,"대구광역시 수성구 수성로 206, 4, 5층 (중동)",053-626-8881,http://www.highnun.co.kr,20001117,5,2,0,0,3,0,0,0,0,0,0,0,0,0,128.6129284,35.8436684
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz,대구연합정형외과의원,31,의원,230000,대구,230001,대구남구,대명동,42409,"대구광역시 남구 명덕로 140, 1,3층 (대명동)",053-639-1119,,20070402,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5853081,35.8563132
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ3OSQzNjE0ODEjNjEjJDEjJDgjJDgz,대구오즈피부과의원,31,의원,230000,대구,230002,대구동구,동호동,41086,"대구광역시 동구 금강로 2, 3층 (동호동)",053-961-0075,,20180427,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.7238584,35.8672755
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ5OSQzNjEyMjIjODEjJDEjJDYjJDgz,대구의원,31,의원,370000,경북,370023,청송군,청송읍,37431,"경상북도 청송군 청송읍 금월로 265, (청송읍)",054-873-1407,,19970502,1,1,0,0,0,0,0,0,0,0,0,0,0,0,129.0560061,36.4327419
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQxMyQzNjE4MzIjNzEjJDEjJDgjJDgz,대구이비인후과의원,31,의원,230000,대구,230005,대구수성구,지산동,42197,"대구광역시 수성구 지범로 181, (지산동)",053-784-6209,,19960605,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.6392933,35.8216881
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ4OSQ0NjEwMDIjNzEjJDEjJDgjJDgz,대구제통마취통증의학과의원,31,의원,230000,대구,230004,대구서구,비산동,41779,"대구광역시 서구 달서로 189, 1층 (비산동)",053-564-7582,,19991025,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5709367,35.879128
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz,대구조이맘산부인과의원,31,의원,230000,대구,230006,대구중구,남산동,41967,"대구광역시 중구 중앙대로 359, 8층 (남산동, 메디칼타워)",053-254-5252,,20050822,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5927741,35.8650479
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQ2MiQyNjEyMjIjODEjJDEjJDIjJDgz,대구중앙성형외과의원,31,의원,230000,대구,230005,대구수성구,범어동,42029,"대구광역시 수성구 달구벌대로 2477, 4층 (범어동)",053-744-2477,,20221207,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.6336257,35.8590947
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQwMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,대구차여성의원,31,의원,230000,대구,230006,대구중구,덕산동,41936,"대구광역시 중구 달구벌대로 2095, 삼성생명 4~5층 (덕산동)",053-222-4200,,20210812,9,1,0,0,8,0,0,0,0,0,0,0,0,0,128.5928006,35.8662996
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ4OSQzNjE4MzIjODEjJDEjJDIjJDgz,대구청맥의원,31,의원,230000,대구,230005,대구수성구,수성동4가,42006,"대구광역시 수성구 달구벌대로 2331, 5층 (수성동4가)",053-742-7500,,20200204,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.6173486,35.8600691
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ3OSQzNjE4MzIjODEjJDEjJDYjJDgz,대구코넬비뇨기과의원,31,의원,230000,대구,230006,대구중구,삼덕동2가,41940,"대구광역시 중구 달구벌대로 2181, (삼덕동2가)",053-745-7582,http://www.conel.co.kr,20070305,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.6021436,35.8636277
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ4OSQzNjE0ODEjODEjJDEjJDYjJDgz,대구탑내과의원,31,의원,230000,대구,230003,대구북구,동천동,41423,"대구광역시 북구 학정로 415, 메가타운 2층 204호 (동천동)",053-311-0011,,20230630,2,0,0,0,2,0,0,0,0,0,0,0,0,0,,
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ3OSQyNjE0ODEjNTEjJDEjJDIjJDgz,대구탑연합정형외과의원,31,의원,230000,대구,230007,대구달서구,감삼동,42688,"대구광역시 달서구 달구벌대로 1542, (감삼동)",053-262-7500,,20061004,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5357034,35.8495603
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ3MiQzNjE0ODEjNTEjJDEjJDYjJDgz,대구학문외과의원,31,의원,230000,대구,230005,대구수성구,신매동,42274,"대구광역시 수성구 달구벌대로 3204, 6층 (신매동, 시지메디빌)",053-791-6001,http://www.hangmuun.co.kr/,20000529,2,0,0,0,2,0,0,0,0,0,0,0,0,0,128.7069,35.839932
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ2MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,대구한빛정형외과의원,31,의원,230000,대구,230005,대구수성구,중동,42154,"대구광역시 수성구 청수로 29, (중동)",053-765-8277,,20041029,3,1,0,0,2,0,0,0,0,0,0,0,0,0,128.611465,35.8411393
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,대구헬스케어의원,31,의원,230000,대구,230006,대구중구,동성로2가,41937,"대구광역시 중구 국채보상로 586, 7층 (동성로2가, 교보빌딩)",053-430-3771,,20110805,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5948473,35.8704893
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ2MiQ0NjEwMDIjODEjJDEjJDIjJDgz,대남의원,31,의원,110000,서울,110014,용산구,후암동,4332,"서울특별시 용산구 후암로 45-1, (후암동, 대남의원)",02-754-4414,,19740715,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.9771674,37.5499361
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNzEjJDEjJDgjJDgz,대남의원,31,의원,380000,경남,380300,사천시,사천읍,52518,"경상남도 사천시 사천읍 진삼로 1470, (사천읍)",055-853-8535,,20100601,1,1,0,0,0,0,0,0,0,0,0,0,0,0,128.0862356,35.082411
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,대덕미래의원,31,의원,360000,전남,360018,장흥군,대덕읍,59365,"전라남도 장흥군 대덕읍 대대로 930, (대덕읍)",061-867-9950,,20170317,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.888334,34.498828
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ4OSQ0NjEwMDIjODEjJDEjJDYjJDgz,대덕연합소아과의원,31,의원,230000,대구,230001,대구남구,봉덕동,42506,"대구광역시 남구 삼정길 5, (봉덕동)",053-474-0104,,20010205,2,0,0,0,2,0,0,0,0,0,0,0,0,0,128.5977025,35.8404234
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzIxIyQyIyQxIyQwMCQzNjE4MzIjNjEjJDEjJDAjJDgz,대덕의원,31,의원,250000,대전,250002,대전대덕구,와동,34346,"대전광역시 대덕구 신탄진로 230, (와동)",042-627-1283,,19911216,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.4231003,36.4008445
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ3OSQyNjEwMDIjNTEjJDEjJDIjJDgz,대덕의원,31,의원,360000,전남,360008,담양군,대덕면,57381,"전라남도 담양군 대덕면 남대덕로 886, (대덕면)",061-383-7800,,20220902,2,2,0,0,0,0,0,0,0,0,0,0,0,0,127.0528656,35.2319688
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz,대동내과의원,31,의원,310000,경기,312001,용인기흥구,영덕동,16513,"경기도 용인시 기흥구 흥덕1로 5, 메디컬센터 1층 (원천동)",031-232-7831,,19930416,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.0678897,37.2694811
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ5OSQyNjE0ODEjNzEjJDEjJDgjJDgz,대동마취통증의학과의원,31,의원,350000,전북,350500,정읍시,신태인읍,56106,"전북특별자치도 정읍시 신태인읍 정신로 1139-1, (신태인읍)",063-571-0330,,19970404,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.8857159,35.6862023
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ5OSQzNjE0ODEjNjEjJDEjJDQjJDgz,대동성모마취통증의학과의원,31,의원,250000,대전,250004,대전동구,대동,34610,"대전광역시 동구 동대전로 81, (대동)",042-673-8200,,20070302,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.4430359,36.3300281
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ2MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,대동에스정형외과의원,31,의원,230000,대구,230002,대구동구,신암동,41186,"대구광역시 동구 아양로 251, 지하1층,1층,4층 (신암동)",053-943-2621,,20171114,2,0,0,0,2,0,0,0,0,0,0,0,0,0,128.6402072,35.8876356
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzIxIyQxIyQxIyQwMyQzNjE0ODEjNjEjJDEjJDgjJDgz,대동예일정형외과의원,31,의원,250000,대전,250004,대전동구,대동,34637,"대전광역시 동구 동대전로46번길 7, 4층 401-405호 (대동)",042-286-0008,,20220429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.4402626,36.328149
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQwMyQyNjE4MzIjNjEjJDEjJDAjJDgz,대동외과의원,31,의원,380000,경남,380705,창원성산구,상남동,51498,"경상남도 창원시 성산구 원이대로 716, (상남동, 대동메디칼)",055-289-6770,,19950406,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.6901537,35.2210252
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQyIyQ5IyQwMCQyNjEwMDIjNjEjJDEjJDAjJDgz,대동의원,31,의원,210000,부산,210014,부산수영구,망미동,48215,"부산광역시 수영구 구락로 74, (망미동)",051-756-1531,,19861106,1,1,0,0,0,0,0,0,0,0,0,0,0,0,129.117149,35.1737048
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQwMyQ0NjE0ODEjODEjJDEjJDIjJDgz,대동의원,31,의원,220000,인천,220002,인천동구,송림동,22558,"인천광역시 동구 동산로 86-2, (송림동)",032-766-7701,,20030224,2,0,0,0,2,0,0,0,0,0,0,0,0,0,126.6455824,37.4750837
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,대동의원,31,의원,340000,충남,340900,당진시,합덕읍,31812,"충청남도 당진시 합덕읍 합덕시장로 169, (합덕읍)",041-430-1000,,20140826,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.7738375,36.8081
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQxMyQyNjE0ODEjNjEjJDEjJDQjJDgz,대동의원,31,의원,350000,전북,350006,순창군,순창읍,56046,"전북특별자치도 순창군 순창읍 순창5길 15, (순창읍)",063-653-2828,,19830416,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.140825,35.3732237
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ5OSQyNjEyMjIjNjEjJDEjJDQjJDgz,대동정형외과의원,31,의원,370000,경북,370600,영천시,금노동,38887,"경상북도 영천시 강변로 51, (금노동)",054-337-3119,,20010108,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.9284181,35.9612214
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQzIyQ3OSQyNjE4MzIjODEjJDEjJDIjJDgz,대들보의원,31,의원,110000,서울,110021,서초구,신원동,6802,"서울특별시 서초구 청계산로 189, 내곡드림씨티2 3층 304호 (신원동)",,,20230503,1,1,0,0,0,0,0,0,0,0,0,0,0,0,127.0553844,37.4483161
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQ4OSQyNjE0ODEjNTEjJDEjJDYjJDgz,대들보정형외과의원,31,의원,110000,서울,110019,중랑구,망우동,2086,"서울특별시 중랑구 망우로 403, 삼부빌딩 2층 (망우동)",02-496-0011,,20191203,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.0968533,37.5994218
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQyIyQ5IyQwMCQyNjE4MzIjNDEjJDEjJDQjJDgz,대디맘소아청소년과의원,31,의원,310000,경기,312300,김포시,장기동,10083,"경기도 김포시 김포한강2로 232, 303호 (장기동, 한강노블레스)",031-984-0645,,19951005,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.6607275,37.6455669
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQ3IyQ5MiQzNjE0ODEjNjEjJDEjJDQjJDgz,대림외과의원,31,의원,390000,제주,390100,서귀포시,서귀동,63595,"제주특별자치도 서귀포시 중앙로 25-3, (서귀동)",,,20170925,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.5615398,33.2470758
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQwMyQ0NjEwMDIjNjEjJDEjJDAjJDgz,대림정형외과의원,31,의원,110000,서울,110013,영등포구,대림동,7401,"서울특별시 영등포구 대림로 212, 강림빌딩 3층 (대림동)",02-833-7582,http://www.best-dr.co.kr/,19991123,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.8981554,37.4996108
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ5MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,대명앰알씨티의원,31,의원,110000,서울,110013,영등포구,양평동4가,7208,"서울특별시 영등포구 양평로 99, 지하1,2-5층 (양평동4가)",02-2633-0007,http://www.dmhospital.kr,20110117,6,0,0,0,6,0,0,0,0,0,0,0,0,0,126.8960764,37.536484
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQxMyQzNjEyMjIjNDEjJDEjJDQjJDgz,대명이비인후과의원,31,의원,230000,대구,230006,대구중구,남산동,41977,"대구광역시 중구 명덕로 63-1, 2층 (남산동, 태광빌딩)",053-254-0862,,19900728,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5779204,35.8587456
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ2MiQzNjE4MzIjNjEjJDEjJDQjJDgz,대방소아청소년과의원,31,의원,380000,경남,380705,창원성산구,대방동,51465,"경상남도 창원시 성산구 가양로124번길 13, X-mall빌딩 307호 (대방동)",055-609-0990,,20220307,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.7075527,35.2082587
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzMxIyQyIyQzIyQwMCQyNjEyMjIjNDEjJDEjJDQjJDgz,대방연세재활의학과의원,31,의원,110000,서울,110008,동작구,대방동,6943,"서울특별시 동작구 여의대방로 250, 4-9호 (대방동, 대림아파트(상가동))",02-825-6675,http://www.drapayo.co.kr/index.asp,20040317,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.924863,37.5087132
