서울ID,주소,요양기관명,전화번호,MonEnd,TuesEnd,WedEnd,ThursEnd,FriEnd,SatEnd,SunEnd,진료시간(공휴일)C,MonStart,TuesStart,WedStart,ThursStart,FriStart,SatStart,SunStart,진료시간(공휴일)S,우편번호1,우편번호2,좌표(X),좌표(Y),작업일시
C1101648,"서울특별시 중랑구 동일로 802, 1층 (중화동)",대신약국,02-496-7735,1800,1800,1800,1800,1800,1500,0030,2200,0900,0900,0900,0900,0900,0900,0830,0900,020,51,127.0797143,37.60208481,2024.12.20 17:57
C1101743,"서울특별시 동작구 만양로 26, 215호 (상도동, 건영아파트)",대영약국,02-827-0965,1900,1900,1900,1900,1900,1600,0030,2200,0900,0900,0900,0900,0900,0900,0830,0900,069,18,126.9495479,37.50762648,2024.12.20 17:57
C1102665,"서울특별시 도봉구 도봉로129길 26, (쌍문동)",대영약국,02-904-0403,2100,2100,2100,2100,2100,2100,0030,2200,0830,0830,0830,0830,0830,0830,0830,0900,014,32,127.0369277,37.65552661,2024.12.20 17:57
C1102664,"서울특별시 마포구 모래내로7길 44, (성산동)",대영약국,02-373-3553,2000,2000,2000,2000,2000,1700,0030,2200,0900,0900,0900,0900,0900,0900,0830,0900,039,46,126.9106191,37.56747994,2024.12.20 17:57
C1101746,서울특별시 성북구 월곡로5길 66 (종암동),대영약국,02-912-6432,2100,2100,2100,2100,2100,2200,0030,2100,0800,0800,0800,0800,0800,0900,0830,0800,027,97,127.0362193,37.59918038,2024.12.20 17:57
C1101744,서울특별시 서초구 잠원로14길 29,대영약국,02-591-9888,1800,1800,1800,1800,1800,1800,0030,2100,0930,0930,0930,0930,0930,0930,0830,0800,065,15,127.0154492,37.51785372,2024.12.20 17:57
C1102657,서울특별시 금천구 은행나무로 34 (시흥동),대우당약국,02-808-8960,0100,0100,0100,0100,0100,0100,0100,0100,1100,1100,1100,1100,1100,1300,1900,1900,086,43,126.9061323,37.45070313,2024.12.20 17:57
C1101643,서울특별시 동작구 상도로 102 (상도동),대우당약국,02-822-2682,2200,2200,2200,2200,2200,2100,0100,0100,0830,0830,0830,0830,0830,0830,1900,1900,070,41,126.9317763,37.4999427,2024.12.20 17:57
C1103067,"서울특별시 양천구 공항대로 552, 1층(목동,대우마이빌빌딩)",대우마이빌약국,02-2651-8976,1800,1800,1800,1800,1800,1400,0100,0100,0900,0900,0900,0900,0900,0900,1900,1900,079,46,126.8669495,37.54955402,2024.12.20 17:57
C1101646,서울특별시 중구 세종대로 22 (남대문로5가),대우사약국,02-753-2703,2230,2230,2230,2230,2230,2100,0100,0100,0900,0900,0900,0900,0900,0900,1900,1900,045,27,126.9742893,37.5585302,2024.12.20 17:57
C1102758,서울특별시 강북구 삼양로 348 (수유동),대우약국,02-904-2450,2030,2030,2030,2030,2030,1500,0100,0100,0930,0930,0930,0930,0930,0930,1900,1900,010,82,127.0176279,37.63457184,2024.12.20 17:57
C1101535,서울특별시 서대문구 통일로40안길 3-1,대우약국,02-379-5836,1900,1900,1900,1900,1900,1900,0100,0100,0900,0900,0900,0900,0900,0800,1900,1900,036,28,126.943488,37.5904273,2024.12.20 17:57
C1101766,"서울특별시 은평구 통일로 749, (대조동)",대우약국,02-387-8626,2030,2030,2030,2030,2030,1830,0100,0100,0900,0900,0900,0900,0900,0900,1900,1900,033,96,126.9281705,37.61194129,2024.12.20 17:57
C1110383,"서울특별시 구로구 천왕로 106, 골드프라자 1층 104호 (천왕동)",대우약국,02-2684-9752,1900,1900,1900,1900,1900,1400,0100,0100,0830,0830,0830,0830,0830,0830,1900,1900,083,65,126.8385595,37.48604074,2024.12.20 17:57
C1110329,"서울특별시 영등포구 당산로 142, 1층 (당산동3가)",대운약국,050-71447-6604,2000,2000,2000,2000,2000,1630,1630,0100,0830,0830,0830,0830,0830,0830,1030,1900,072,57,126.8972038,37.52721439,2024.12.20 17:57
C1104406,서울특별시 도봉구 우이천로 298 (쌍문동),대웅약국,02-990-2345,1800,1800,1800,1800,1800,1300,1630,0100,0900,0900,0900,0900,0900,0900,1030,1900,014,52,127.0294308,37.64436418,2024.12.20 17:57
C1101541,"서울특별시 중랑구 중랑역로 90, 대원메디컬빌딩 (중화동)",대원사약국,02-433-3400,2200,2200,2200,2200,2200,1830,2000,2000,0830,0830,0830,0830,0830,0830,1000,1000,021,02,127.0779939,37.60139643,2024.12.20 17:57
C1101706,서울특별시 성북구 돌곶이로14길 51 (석관동),대원약국,02-966-0792,2100,2100,2100,2100,2100,2100,2000,2000,0900,0900,0900,0900,0900,0900,1000,1000,027,84,127.0625321,37.60891286,2024.12.20 17:57
C1101732,"서울특별시 영등포구 당산로 34 (문래동3가,4층)",대원약국,02-2633-8703,1830,1830,1300,1830,1830,1300,2000,2000,0930,0930,0930,0930,0930,0930,1000,1000,072,97,126.8964937,37.51746312,2024.12.20 17:57
C1101734,"서울특별시 서대문구 모래내로 359, (홍은동)",대유약국,02-379-4415,0100,0100,0100,0100,0100,0100,0100,0100,0900,0900,0900,0900,0900,0900,0930,0900,036,54,126.9358764,37.58186452,2024.12.20 17:57
C1103639,"서울특별시 금천구 시흥대로 237, (시흥동)",대인당온누리약국,02-803-2111,2030,2030,2030,2030,2030,1700,0100,0100,0830,0830,0830,0830,0830,0830,0930,0900,086,14,126.9000897,37.45501078,2024.12.20 17:57
C1101738,"서울특별시 중랑구 상봉중앙로1길 32, 1층 (상봉동)",대일약국,02-433-1712,2030,2030,2030,2030,2030,1800,0100,0100,0900,0900,0900,0900,0900,0900,0930,0900,020,91,127.0876243,37.5986567,2024.12.20 17:57
C1101736,서울특별시 동작구 동작대로27길 22 (사당동),대일약국,02-591-4655,2300,2300,2300,2300,2300,2300,0100,0100,0900,0900,0900,0900,0900,0900,0930,0900,070,08,126.9806543,37.48769991,2024.12.20 17:57
C1103118,"서울특별시 강동구 구천면로 291, (천호동)",대자연약국,02-474-7576,2130,2130,2130,2130,2130,2130,0100,2130,0900,0900,0900,0900,0900,0900,0930,0930,053,20,127.1335524,37.54595252,2024.12.20 17:57
C1104372,서울특별시 금천구 독산로85길 13 (독산동),대제일약국,02-857-2166,1930,1930,1930,1930,1930,1330,0100,2130,0900,0900,0900,0900,0900,0900,0930,0930,085,46,126.9023888,37.47230672,2024.12.20 17:57
C1101366,"서울특별시 은평구 서오릉로 140, 1층 (대조동)",대조약국,02-357-7582,1900,1900,1900,1900,1900,1700,0100,2130,0900,0900,0900,0900,0900,0900,0930,0930,033,94,126.9176031,37.61132514,2024.12.20 17:57
C1104188,"서울특별시 강북구 삼양로 247, 3층 (미아동)",대지약국,02-945-8946,2100,2100,2100,2100,2100,1800,0100,2130,1000,1000,1000,1000,1000,1000,0930,0930,011,10,127.017747,37.62551826,2024.12.20 17:57
C1103707,서울특별시 강북구 월계로 53 (미아동),대창약국,02-989-2267,1900,1900,1900,1900,1900,1500,0100,2130,0900,0900,0900,0900,0900,0900,0930,0930,012,37,127.0355367,37.6120233,2024.12.20 17:57
C1108199,"서울특별시 강남구 개포로 623, 대청타워 106호 (개포동)",대청약국,02-3412-0106,2100,2100,2100,2100,2100,2100,2100,2100,0930,0930,0930,0930,0930,1030,1030,0930,063,36,127.0796478,37.4943412,2024.12.20 17:57
C1102419,"서울특별시 강남구 남부순환로 2935, (대치동)",대치메디칼약국,02-569-1137,1910,1910,1910,1910,1910,1530,2100,2100,0900,0900,0900,0900,0900,0900,1030,0930,062,80,127.0613344,37.49399407,2024.12.20 17:57
C1109424,"서울특별시 강남구 선릉로86길 42, 102호 (대치동)",대치약국,02-6954-1778,2200,2200,2200,2200,2200,2200,2100,2100,1100,1100,1100,1100,1100,1100,1030,0930,061,97,127.0531182,37.50395191,2024.12.20 17:57
C1109220,"서울특별시 강남구 도곡로 408, 410호 (대치동, 디마크빌딩)",대치예스약국,02-555-1150,1800,1800,1800,1800,1800,1500,2100,2100,0900,0900,0900,0900,0900,0900,1030,0930,062,78,127.0552332,37.49662252,2024.12.20 17:57
C1103831,"서울특별시 강남구 역삼로 536, 3층 (대치동, 동성빌딩)",대치이화약국,02-567-3375,1400,1400,1400,1400,1400,1500,2100,2100,0800,0800,0800,0800,0800,0900,1030,0930,061,87,127.0616945,37.50382115,2024.12.20 17:57
C1107492,"서울특별시 강남구 남부순환로 2927, 대치 클래시아 204호,205호 (대치동)",대치참약국,02-501-5920,1900,1900,1830,1900,1900,1400,2100,2100,0900,0900,0900,0900,0900,0900,1030,0930,062,80,127.0603584,37.49367579,2024.12.20 17:57
C1101399,서울특별시 강남구 도곡로63길 12  (대치동),대치필리아약국,02-508-6116,2200,2200,2200,2200,2200,2200,2100,2200,0900,0900,0900,0900,0900,0900,1400,1400,062,07,127.0544652,37.4978004,2024.12.20 17:57
C1103977,서울특별시 성동구 사근동길 6,대풍약국,02-2296-8899,1800,1800,1800,1800,1800,1300,2100,2200,0800,0800,0800,0800,0800,0800,1400,1400,047,62,127.0420161,37.56014435,2024.12.20 17:57
C1102740,서울특별시 중구 동호로11길 43 (신당동),대풍약국,02-2252-3944,0100,1800,1800,1800,1800,0100,0100,2200,2200,0800,0800,0800,0800,2200,2200,1400,045,99,127.0090554,37.55335111,2024.12.20 17:57
C1103077,서울특별시 관악구 원신길 2-1 (신림동),대학당약국,02-878-7497,2000,2000,2000,2000,2000,1900,0100,2200,0800,0800,0800,0800,0800,0800,2200,1400,088,46,126.9330681,37.47201209,2024.12.20 17:57
C1108621,"서울특별시 동대문구 안암로 158, 1층 (제기동)",대학솔약국,02-923-3338,2200,2200,2200,2200,2200,1900,0100,2200,1000,1000,1000,1000,1000,0800,2200,1400,024,73,127.0352896,37.58860852,2024.12.20 17:57
C1102742,서울특별시 구로구 구로동로 149-1 (구로동),대학약국,02-865-4910,1800,1800,1800,1800,1800,1300,0100,2200,0900,0900,0900,0900,0900,0900,2200,1400,083,09,126.8835065,37.49197601,2024.12.20 17:57
C1110147,"서울특별시 종로구 창경궁로 162, 1,2층 (원남동)",대학약국,02-3672-3672,1830,1830,1830,1830,1830,1330,0100,2200,0830,0830,0830,0830,0830,0900,2200,1400,030,81,126.9975089,37.57670417,2024.12.20 17:57
C1108608,"서울특별시 강서구 화곡로 152, CUBE152 (화곡동)",대학약국,02-2603-0138,2000,2000,2000,2000,2000,1600,0100,2200,0800,0800,0800,0800,0800,0800,2200,1400,077,15,126.8386739,37.54089595,2024.12.20 17:57
C1101273,서울특별시 서대문구 연세로 37-1  (창천동),대학약국,02-323-0111,1900,1900,1900,1900,1900,1400,0100,2200,0830,0830,0830,0830,0830,0830,2200,1400,037,88,126.9367484,37.55906215,2024.12.20 17:57
C1108245,"서울특별시 은평구 통일로 1030, 은평헤스티아 B101호 (진관동)",대학약국,02-388-8825,1830,1830,1830,1830,1830,1300,0100,2200,0830,0830,0830,0830,0830,0830,2200,1400,033,11,126.9176955,37.63419225,2024.12.20 17:57
C1101272,"서울특별시 성동구 사근동길 4, (행당동)",대학약국,02-2293-0554,1830,1830,1830,1830,1830,1230,0100,2200,0900,0900,0900,0900,0900,0900,2200,1400,047,62,127.0415799,37.55996502,2024.12.20 17:57
C1109197,"서울특별시 송파구 강동대로 57, 1, 2층 (풍납동)",대학약국,02-473-0111,1830,1830,1830,1830,1830,1230,0100,2200,0830,0830,0830,0830,0830,0900,2200,1400,055,37,127.1139453,37.52737472,2024.12.20 17:57
C1108135,"서울특별시 강동구 동남로 889, 102호 (명일동)",대학약국,02-426-2200,1830,1830,1830,1830,1830,1300,0100,2200,0900,0900,0900,0900,0900,0900,2200,1400,052,69,127.1559488,37.55305457,2024.12.20 17:57
C1103670,서울특별시 성북구 고려대로 89 (안암동5가),대학약국,02-924-1919,1830,1830,1830,1830,1830,1330,0100,2200,0830,0830,0830,0830,0830,0900,2200,1400,028,42,127.0291829,37.58646961,2024.12.20 17:57
C1102413,서울특별시 동작구 흑석로 106 (흑석동),대학약국,02-815-6842,1900,1900,1900,1900,1900,1400,0100,2200,0830,0830,0830,0830,0830,0830,2200,1400,069,72,126.9613679,37.50799891,2024.12.20 17:57
C1110486,"서울특별시 광진구 군자로 70, 동일흥업주식회사 제나동 104호 (군자동)",대학온누리약국,02-497-3005,2000,2000,2000,2000,2000,1400,0100,2200,0830,0830,0830,0830,0830,0830,2200,1400,050,04,127.0708616,37.54906045,2024.12.20 17:57
C1108568,"서울특별시 종로구 대학로5길 57, 1,2층 (연건동)",대한약국,02-3676-1720,1900,1900,1900,1900,1900,1300,0100,2200,0900,0900,0900,0900,0900,0900,2200,1400,030,82,127.001572,37.5796162,2024.12.20 17:57
C1107739,"서울특별시 송파구 법원로11길 11, 문정현대지식산업센터1-1 A동 101호 (문정동)",대한약국,02-3400-0088,1900,1900,1900,1900,1900,1300,0100,2200,0900,0900,0900,0900,0900,0900,2200,1400,058,36,127.1183223,37.48463026,2024.12.20 17:57
C1101330,서울특별시 성동구 동호로 102,대한약국,02-2233-1732,2100,2100,2100,2100,2100,1800,0100,2200,0900,0900,0900,0900,0900,0900,2200,1400,047,24,127.0164225,37.54887929,2024.12.20 17:57
C1102700,"서울특별시 강동구 천호대로 1027, (천호동,일동빌딩)",대한약국,02-483-9165,2100,2100,2100,2100,2100,2100,0100,2200,0900,0900,0900,0900,0900,0900,2200,1400,053,29,127.1263955,37.53810846,2024.12.20 17:57
C1104729,서울특별시 금천구 금하로 711 (시흥동),대한약국,02-805-5011,1900,1900,1900,1900,1900,1500,0100,2200,0900,0900,0900,0900,0900,0900,2200,1400,085,74,126.9090097,37.45112516,2024.12.20 17:57
C1103876,"서울특별시 중랑구 신내로16길 17, 105호 (신내동)",대한약국,02-3421-4200,1900,1900,1900,1900,1900,1330,0100,2200,0840,0840,0840,0840,0840,0840,2200,1400,020,53,127.0971803,37.61417516,2024.12.20 17:57
C1107756,"서울특별시 중구 퇴계로 393-1, 써니캐슬 1층 101호 (흥인동)",대해약국,02-2268-4885,1800,1800,1800,1800,1800,1330,0100,2200,1000,1000,1000,1000,1000,1000,2200,1400,045,69,127.0153192,37.56550203,2024.12.20 17:57
C1101331,"서울특별시 강서구 양천로 556, 강서메디칼센터 105호 (등촌동)",대현온누리약국,02-2668-2525,2000,2000,2000,2000,2000,1530,0100,1300,0900,0900,0900,0900,0900,0900,2200,0900,075,50,126.8607284,37.55780286,2024.12.20 17:57
C1101332,"서울특별시 서대문구 북아현로 4, (북아현동)",대형약국,02-312-0940,2000,2000,2000,2000,2000,1800,1600,1300,0900,0900,0900,0900,0900,0900,0930,0900,037,58,126.9564311,37.55781353,2024.12.20 17:57
C1101333,"서울특별시 노원구 한글비석로 384, 대호프라자 317호, 318호 (중계동)",대호약국,02-939-8144,1800,1800,1800,1800,1800,1300,1600,1300,0800,0800,0800,0800,0800,0900,0930,0900,016,62,127.07324,37.6598085,2024.12.20 17:57
C1101334,서울특별시 중구 동호로5길 22,대화약국,02-2238-1333,1900,1900,1900,1900,1900,1900,1600,1300,1000,1000,1000,1000,1000,1000,0930,0900,045,96,127.0120932,37.5517758,2024.12.20 17:57
C1101338,서울특별시 영등포구 국제금융로6길 33,대화약국,02-780-0809,2100,2100,2100,2100,2100,1500,1600,1300,1100,1100,1100,1100,1100,1100,0930,0900,073,31,126.926912,37.52079083,2024.12.20 17:57
C1108298,"서울특별시 마포구 백범로 98, 1층 (대흥동)",대흥365약국,02-713-2060,2200,2200,2200,2200,2200,2200,2200,2200,0900,0900,0900,0900,0900,0900,0900,0900,041,49,126.9422221,37.54759381,2024.12.20 17:57
C1101342,서울특별시 마포구 대흥로 192-1  (대흥동),대흥약국,02-715-3959,1900,1900,1900,1900,1900,1900,2200,2200,0900,0900,0900,0900,0900,0900,0900,0900,041,12,126.946137,37.55618191,2024.12.20 17:57
C1104286,"서울특별시 영등포구 신길로39길 13, (신길동)",대흥약국,02-832-1894,2100,2100,2100,2100,2100,2100,2200,2200,0900,0900,0900,0900,0900,0900,0900,0900,073,87,126.909477,37.50678328,2024.12.20 17:57
C1107170,"서울특별시 마포구 신촌로 160, 106호 (대흥동, 이대역스타힐스)",대흥온누리약국,02-716-7582,1900,1900,1900,1900,1900,1400,2200,2200,0900,0900,0900,0900,0900,0900,0900,0900,041,04,126.9432851,37.55630842,2024.12.20 17:57
C1108276,"서울특별시 송파구 중대로 193, 주식회사홈캐스트 1층 (가락동)",더건강약국,02-402-2282,1900,1900,1900,1900,1900,1430,2200,2200,1030,1030,1030,1030,1030,1030,0900,0900,057,04,127.1257851,37.49934753,2024.12.20 17:57
C1108100,"서울특별시 강서구 강서로 206, 1층 (화곡동)",더건강약국,02-2699-2275,1930,1930,1900,1930,1930,1500,2200,2200,0900,0900,0900,0900,0900,0900,0900,0900,076,98,126.8380428,37.54452539,2024.12.20 17:57
C1108613,"서울특별시 광진구 천호대로 570, 1층 101호 (능동)",더나은약국,02-456-8209,1920,1920,1920,1920,1920,1400,2200,2200,0830,0830,0830,0830,0830,0850,0900,0900,049,85,127.0810049,37.55604017,2024.12.20 17:57
C1109248,"서울특별시 영등포구 당산로 83, 1층 105-1호 (당산동2가, 한화포레나당산)",더나은약국,02-3280-5837,1900,2000,1900,2000,1900,1500,2200,2200,0830,0830,0830,0830,0830,0830,0900,0900,072,64,126.8952868,37.52205753,2024.12.20 17:57
C1109817,"서울특별시 중랑구 동일로 641, 대원빌딩 1층 (면목동)",더나은약국,02-6462-1335,1900,1900,1900,1900,1900,1400,2200,2200,0900,0900,0900,0900,0900,0900,0900,0900,021,35,127.0796819,37.58769834,2024.12.20 17:57
C1109029,"서울특별시 강서구 공항대로 271, 이천이프라자 1층 103호 (마곡동)",더나은약국,02-3663-1335,2000,2000,2000,2000,2000,1800,2200,2200,0900,0900,0900,0900,0900,0900,0900,0900,078,03,126.8378183,37.55896635,2024.12.20 17:57
C1108069,"서울특별시 강동구 구천면로 241, 1층 (천호동)",더바른약국,02-478-0852,1830,1830,1830,1830,1830,1430,2200,2200,0900,0900,0900,0900,0900,0900,0900,0900,053,26,127.1305548,37.54210266,2024.12.20 17:57
C1108382,"서울특별시 성동구 마조로9길 15, 1층 (행당동)",더밝은약국,02-2281-7923,2300,2300,2300,2300,2300,2300,2200,2200,1100,1100,1100,1100,1100,1100,1200,1200,047,60,127.039764,37.56117091,2024.12.20 17:57
C1109698,"서울특별시 강남구 선릉로 325, 중앙빌딩 1층 4호 (역삼동)",더봄약국,02-555-2336,2010,2010,2010,2010,2010,1700,2200,2200,0900,0900,0900,0900,0900,0900,1200,1200,062,18,127.0515659,37.49859224,2024.12.20 17:57
C1103176,"서울특별시 송파구 석촌호수로 118, 규영빌딩 103호 (잠실동)",더봄약국,02-3431-7771,1900,1900,1900,1900,1900,1500,2200,2200,0900,0900,0900,0900,0900,0900,1200,1200,055,66,127.0900348,37.50743779,2024.12.20 17:57
C1101848,서울특별시 동작구 장승배기로 110 (노량진동),더블유스토어 맑은샘약국,02-825-8175,2000,2000,2000,2000,2000,1630,2200,1300,0900,0900,0900,0900,0900,0900,1200,0900,069,25,126.940148,37.5073571,2024.12.20 17:57
C1106994,서울특별시 영등포구 영중로 6 (영등포동3가),더블유스토어아름다운약국,02-3667-5617,2100,2100,2000,2100,2100,1700,1700,1300,0900,0900,0900,0900,0900,0900,1000,0900,073,04,126.9066546,37.51696369,2024.12.20 17:57
C1103655,"서울특별시 마포구 신촌로 92, 1층 (노고산동, 카리스빌딩)",더블유스토어연세약국,02-3141-4358,2100,2100,2100,2100,2100,2000,2000,2000,0900,0900,0900,0900,0900,0900,1000,0830,040,58,126.9356803,37.55517792,2024.12.20 17:57
C1104220,"서울특별시 구로구 도림로 73 (구로동, 인성빌딩)",더블유스토어푸른약국,02-855-6007,1900,1900,1900,1900,1900,1400,2000,2000,0900,0900,0900,0900,0900,0900,1000,0830,083,12,126.8915111,37.48985501,2024.12.20 17:57
C1107276,"서울특별시 송파구 올림픽로 100, 효창타워 1층 (잠실동)",더블유약국,02-415-1559,2100,2100,2100,2100,2100,1630,2000,2000,0900,0900,0900,0900,0900,0900,1000,0830,055,57,127.0816891,37.51141629,2024.12.20 17:57
C1107414,"서울특별시 강남구 강남대로 468, 1층 (역삼동, 충림빌딩)",더블유약국,02-557-9135,2000,2000,2000,2000,2000,1700,1700,2000,1000,1000,1000,1000,1000,1000,1200,0830,061,23,127.0251455,37.5041557,2024.12.20 17:57
C1100156,서울특별시 동작구 양녕로 264 (상도1동),더블유약국,02-821-0007,2100,2100,2100,2100,2100,1400,1700,2000,0900,0900,0900,0900,0900,0900,1200,0830,069,68,126.9485681,37.50330844,2024.12.20 17:57
