암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,개설일자,좌표(X),좌표(Y)
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzIxIyQxIyQxIyQ4OSQzNjEyMjIjODEjJDEjJDYjJDgz,기린온누리약국,81,약국,110000,서울,110012,성북구,정릉동,02710,"서울특별시 성북구 보국문로 33, 106호 (정릉동)",02-941-8322,20220613,127.0101198,37.6073767
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxNzAyIzMxIyQxIyQ3IyQwMyQyNjEyMjIjNDEjJDEjJDQjJDgz,셀메드류약국,81,약국,230000,대구,230005,대구수성구,범물동,42198,"대구광역시 수성구 지범로 199, 1층 (범물동)",053-252-8899,20230814,128.6409632,35.8206124
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxNzAyIzMxIyQxIyQzIyQ2MiQyNjEwMDIjNjEjJDEjJDQjJDgz,산성믿음약국,81,약국,250000,대전,250005,대전중구,산성동,35055,"대전광역시 중구 대둔산로 392, 1층 (산성동)",042-587-4433,20230106,127.3864186,36.3043156
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzExIyQxIyQ3IyQ3MiQzNjEyMjIjNjEjJDEjJDAjJDgz,은혜약국,81,약국,310000,경기,310604,수원영통구,매탄동,16543,"경기도 수원시 영통구 인계로 220, (매탄동, 정희섭이비인후과)",031-214-3742,20040809,127.0414111,37.2648805
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzExIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDQjJDgz,메디필약국,81,약국,310000,경기,312001,용인기흥구,중동,17006,"경기도 용인시 기흥구 동백중앙로 273, (중동,훼미리프라자2 115호)",031-286-8431,20070501,127.1534587,37.2770114
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxNzAyIzUxIyQxIyQxIyQ4OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,금호스타약국,81,약국,240000,광주,240003,광주서구,금호동,62007,"광주광역시 서구 금화로 71, 미미빌딩 1층 (금호동)",062-383-8255,20190529,126.8565427,35.1324528
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzExIyQxIyQ3IyQ5MiQzNjEyMjIjNjEjJDEjJDAjJDgz,상주대한약국,81,약국,370000,경북,370900,상주시,남성동,37211,"경상북도 상주시 상산로 241, (남성동)",054-534-5888,20230822,128.1591643,36.4124967
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkNDgxMzUxIzIxIyQxIyQxIyQ2MiQ0NjE0ODEjODEjJDEjJDYjJDgz,부광약국,81,약국,410000,세종시,410000,세종시,부강면,30075,"세종특별자치시 부강면 부강4길 5-1, (부강면)",044-905-3010,20180406,127.3671960,36.5291095
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxNzAyIzUxIyQxIyQxIyQ4OSQzNjE4MzIjODEjJDEjJDYjJDgz,한사랑약국,81,약국,240000,광주,240004,광주광산구,월계동,62258,"광주광역시 광산구 임방울대로 727-19, 101호 (월계동, 첨단삼능아파트상가)",062-971-0468,20001220,126.8361085,35.2191923
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxOTYxIzUxIyQyIyQxIyQwMCQ0NjEwMDIjNjEjJDEjJDQjJDgz,대한약국,81,약국,110000,서울,110011,성동구,금호동3가,04724,"서울특별시 성동구 동호로 100, 511호 (금호동3가)",02-2233-1732,19961204,127.0164657,37.5506428
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzExIyQxIyQ3IyQ3OSQzNjEyMjIjNjEjJDEjJDgjJDgz,365서초메트로약국,81,약국,110000,서울,110021,서초구,서초동,06590,"서울특별시 서초구 서초대로 233, 서초역 지하1층 106호 (서초동)",,20230810,127.0075808,37.4918230
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzUxIyQxIyQxIyQ4MiQ0NjEwMDIjODEjJDEjJDYjJDgz,독일약국,81,약국,220000,인천,220001,인천미추홀구,주안동,22124,"인천광역시 미추홀구 석정로 459, (주안동)",032-864-6248,19990716,126.6866635,37.4663798
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzIxIyQxIyQ1IyQ3MiQyNjE0ODEjNDEjJDEjJDQjJDgz,바로나한약국,81,약국,110000,서울,110024,강북구,수유동,01075,"서울특별시 강북구 삼각산로 140, 1층 (수유동)",02-999-2626,20150507,127.0197514,37.6409105
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzIxIyQxIyQxIyQ4OSQzNjEwMDIjNDEjJDEjJDgjJDgz,굿모닝약국,81,약국,110000,서울,110002,강동구,성내동,05395,"서울특별시 강동구 풍성로 178, 1층 (성내동)",02-472-8775,20171127,127.1314184,37.5300546
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxOTYxIzMxIyQxIyQ3IyQwMyQyNjEwMDIjNzEjJDEjJDgjJDgz,천지인약국,81,약국,110000,서울,110020,양천구,신정동,08026,"서울특별시 양천구 중앙로 282, (신정동, 에이스빌딩)",02-2603-2366,20020514,126.8525901,37.5215562
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkNDgxMzUxIzQxIyQxIyQ3IyQ4OSQzNjE0ODEjNjEjJDEjJDgjJDgz,대전하나로 약국,81,약국,250000,대전,250005,대전중구,안영동,35084,"대전광역시 중구 대둔산로199번길 43, 1층 (안영동)",042-719-7878,20150716,127.3784461,36.2885908
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMzUxIzExIyQxIyQ3IyQ5MiQzNjE0ODEjNTEjJDEjJDYjJDgz,현대 온누리 약국,81,약국,310000,경기,311600,의왕시,삼동,16082,"경기도 의왕시 철도박물관로 37, 현대자동차그룹 의왕연구소 연구본관동 1층 105호 (삼동)",031-461-3330,20230818,126.9527160,37.3243906
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzMxIyQxIyQ3IyQ5OSQzNjE4MzIjODEjJDEjJDIjJDgz,정성약국,81,약국,370000,경북,370200,구미시,상모동,39339,"경상북도 구미시 상사서로 56, (상모동)",054-465-8775,20061130,128.3556493,36.0874331
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzIxIyQxIyQ1IyQ5OSQyNjE0ODEjNjEjJDEjJDAjJDgz,망원 올리브약국,81,약국,110000,서울,110009,마포구,서교동,04004,"서울특별시 마포구 월드컵로 74, 원천빌딩 1층일부(전면 오른쪽) (서교동)",02-2135-1134,20240226,126.9107211,37.5557789
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzExIyQxIyQ3IyQ3MiQzNjEwMDIjNjEjJDEjJDgjJDgz,조은약국,81,약국,310000,경기,310301,부천소사구,소사본동,14754,"경기도 부천시 소사구  호현로489번길 34, (소사본동)",032-343-4380,20020826,126.7913886,37.4806050
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQ1IyQxMyQyNjEwMDIjNDEjJDEjJDQjJDgz,호계약국,81,약국,310000,경기,310702,안양동안구,호계동,14120,"경기도 안양시 동안구 경수대로 527, (호계동)",031-456-0200,20181101,126.9575449,37.3698370
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxNzAyIzExIyQxIyQzIyQwMyQzNjEwMDIjNjEjJDEjJDAjJDgz,그레이스온누리약국,81,약국,310000,경기,311901,고양덕양구,행신동,10495,"경기도 고양시 덕양구 중앙로 548, 102호 (행신동, 현대프라자)",031-978-8980,20060803,126.8365477,37.6233145
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzMxIyQyIyQ3IyQwMCQyNjEyMjIjNjEjJDEjJDAjJDgz,효성약국,81,약국,370000,경북,370100,경주시,동부동,38145,"경상북도 경주시 화랑로 107, (동부동)",054-746-3703,19950920,129.2124995,35.8448159
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzUxIyQxIyQxIyQ5MiQzNjE0ODEjNjEjJDEjJDQjJDgz,은유약국,81,약국,310000,경기,312400,안성시,공도읍,17561,"경기도 안성시 공도읍 공도로 91, 103호 (성지프라자)",031-657-5673,20090929,127.1710985,37.0001022
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzIxIyQyIyQ5IyQwMCQzNjEyMjIjODEjJDEjJDIjJDgz,온누리조은약국,81,약국,310000,경기,310601,수원권선구,세류동,16577,"경기도 수원시 권선구 정조로 574, (세류동)",031-236-2289,19980615,127.0130915,37.2600125
JDQ4MTYyMiM4MSMkMSMkOCMkMDMkMzgxMzUxIzMxIyQxIyQ3IyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz,신한온누리약국,81,약국,390000,제주,390200,제주시,연동,63129,"제주특별자치도 제주시 도령로 74, (연동)",064-744-1783,20120905,126.4863139,33.4897092
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNDgxMzUxIzUxIyQxIyQxIyQ5OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,천사약국,81,약국,110000,서울,110010,서대문구,창천동,03789,"서울특별시 서대문구 신촌로 89, (창천동)",02-3144-2421,20240709,126.9362568,37.5555822
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkNDgxMzUxIzQxIyQxIyQ3IyQ2MiQyNjEyMjIjNDEjJDEjJDgjJDgz,만선당약국,81,약국,340000,충남,340016,태안군,원북면,32109,"충청남도 태안군 원북면 원이로 840, (원북면)",041-675-8850,20211216,126.2582887,36.8238526
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzIxIyQxIyQ5IyQ5MiQzNjE4MzIjNTEjJDEjJDYjJDgz,새내역약국,81,약국,110000,서울,110018,송파구,잠실동,05555,"서울특별시 송파구 올림픽로 140, 잠실새내역 217-103호 (잠실동)",,20240709,127.0863739,37.5115672
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxMzUxIzExIyQxIyQ3IyQ4MiQyNjEwMDIjNzEjJDEjJDgjJDgz,연공온누리약국,81,약국,220000,인천,220007,인천연수구,송도동,22018,"인천광역시 연수구 랜드마크로 110, 111호 (송도동, 송도 오션파크 베르디움)",032-831-6052,20240708,126.6158059,37.4152393
JDU4MTI3MSM1MSMkMSMkMCMkMDMkMzgxNzAyIzUxIyQxIyQ1IyQxMyQzNjE0ODEjNTEjJDEjJDYjJDgz,원약국,81,약국,310000,경기,312003,용인처인구,김량장동,17052,"경기도 용인시 처인구 금령로 95, 1층 (김량장동)",031-333-4172,20240713,127.2068355,37.2357046
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzMxIyQxIyQzIyQ4OSQzNjE4MzIjNzEjJDEjJDgjJDgz,365송파고은약국,81,약국,110000,서울,110018,송파구,방이동,05548,"서울특별시 송파구 오금로 95, 국제빌딩 1층 (방이동)",02-417-0503,20230425,127.1077249,37.5137648
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxNzAyIzMxIyQxIyQ3IyQxMyQyNjE4MzIjNTEjJDEjJDYjJDgz,삼성중앙약국,81,약국,310000,경기,312500,화성시,향남읍,18625,"경기도 화성시 향남읍 초록로 879, 1층",031-353-1375,20180502,126.9933544,37.1220157
JDU4MTI3MSM1MSMkMSMkMCMkMDMkMzgxNzAyIzQxIyQxIyQ3IyQ5MiQyNjEyMjIjNDEjJDEjJDQjJDgz,다산중앙약국,81,약국,310000,경기,311500,남양주시,다산동,12285,"경기도 남양주시 다산순환로 356, 푸리마타워 1층 109호 (다산동)",031-558-3818,20240711,127.1553940,37.6252012
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzMxIyQxIyQzIyQ4OSQ0NjEwMDIjNTEjJDEjJDYjJDgz,베스트약국,81,약국,110000,서울,110003,강서구,화곡동,07786,"서울특별시 강서구 등촌로 15, 105호 (화곡동)",,20240712,126.8634292,37.5312662
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzMxIyQxIyQ3IyQxMyQ0NjEwMDIjNjEjJDEjJDQjJDgz,대성약국,81,약국,230000,대구,230007,대구달서구,진천동,42801,"대구광역시 달서구 월배로 130, (진천동)",053-632-1137,20170307,128.5284545,35.8150417
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxMTkxIzIxIyQxIyQ5IyQ2MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,햇살약국,81,약국,350000,전북,350401,전주완산구,평화동1가,55122,"전북특별자치도 전주시 완산구 평화18길 31, (평화동1가)",063-226-3678,20240709,127.1330059,35.7948997
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxNzAyIzExIyQxIyQ3IyQwMyQ0NjEwMDIjODEjJDEjJDIjJDgz,다나약국,81,약국,310000,경기,311902,고양일산서구,대화동,10381,"경기도 고양시 일산서구 중앙로 1564, 그린월드 403-1호 (대화동)",031-921-8669,20181210,126.7482744,37.6762119
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxNzAyIzExIyQxIyQzIyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,은혜온누리약국,81,약국,110000,서울,110001,강남구,대치동,06289,"서울특별시 강남구 남부순환로 2912, 117호, 118호 (대치동, 우성아파트상가)",02-564-5674,20060727,127.0561424,37.4907100
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzMxIyQxIyQzIyQ3MiQzNjEwMDIjNzEjJDEjJDgjJDgz,우리약국,81,약국,310000,경기,310200,동두천시,생연동,11318,"경기도 동두천시 생골로 36, (생연동)",031-868-5005,20070105,127.0619730,37.9001186
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxOTYxIzUxIyQxIyQxIyQ2MiQzNjE4MzIjNjEjJDEjJDQjJDgz,김약국,81,약국,320000,강원,320006,영월군,영월읍,26233,"강원특별자치도 영월군 영월읍 중앙1로 32, (영월읍)",033-374-3227,19751105,128.4659510,37.1839023
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMzUxIzExIyQxIyQzIyQwMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,오공오약국,81,약국,110000,서울,110005,구로구,구로동,08280,"서울특별시 구로구 구로동로42길 58, 1층 (구로동)",02-856-5050,19760701,126.8843155,37.4982512
JDU4MTI3MSM1MSMkMSMkMCMkMDMkMzgxNzAyIzExIyQxIyQzIyQwMyQyNjEwMDIjNjEjJDEjJDAjJDgz,더튼튼약국,81,약국,310000,경기,311102,안산상록구,본오동,15540,"경기도 안산시 상록구 반석로 20, 롯데마트 2층 (본오동)",031-408-0894,20121122,126.8619763,37.2965906
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzUxIyQxIyQ1IyQ4MiQyNjEyMjIjNDEjJDEjJDQjJDgz,삼오약국,81,약국,370000,경북,370400,안동시,태화동,36656,"경상북도 안동시 경동로 474, (태화동)",054-856-3322,20001009,128.7104518,36.5665559
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxNzAyIzIxIyQxIyQ1IyQ5OSQyNjEwMDIjNjEjJDEjJDQjJDgz,프라자사랑약국,81,약국,110000,서울,110023,광진구,중곡동,04919,"서울특별시 광진구 능동로 315, DM빌딩 1층 (중곡동)",02-2205-4000,20231020,127.0796235,37.5578633
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzMxIyQxIyQ3IyQ3MiQyNjE0ODEjNTEjJDEjJDIjJDgz,경동약국,81,약국,370000,경북,370600,영천시,금호읍,38881,"경상북도 영천시 금호읍 금호로 80-1, (경동약국)",337-8760,20010724,128.8705764,35.9306732
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQzNjE4MzIjNjEjJDEjJDAjJDgz,솔약국,81,약국,110000,서울,110019,중랑구,망우동,02057,"서울특별시 중랑구 용마산로 670, A234호 (망우동, 신내역 프라디움 더 테라스)",,20240226,127.1024053,37.6105081
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxNzAyIzIxIyQxIyQ1IyQwMyQzNjE4MzIjNDEjJDEjJDgjJDgz,해송약국,81,약국,370000,경북,370702,포항북구,죽도동,37776,"경상북도 포항시 북구 중흥로 256, (죽도동)",054-277-0667,20020909,129.3606381,36.0255961
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,1층메디컬약국,81,약국,110000,서울,110025,금천구,시흥동,08628,"서울특별시 금천구 시흥대로 214, 비즈메드빌딩 1층 102호 (시흥동)",891-1112,20210422,126.9016824,37.4530528
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzMxIyQxIyQ3IyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz,베스트약국,81,약국,230000,대구,230002,대구동구,율하동,41105,"대구광역시 동구 안심로22길 56, 느티타워 106호 (율하동)",053-964-9110,20200217,128.6977962,35.8631357
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzIxIyQxIyQxIyQ5OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,그린약국,81,약국,370000,경북,371000,경산시,사동,38600,"경상북도 경산시 백자로 65, 1층 103호 (사동)",818-8828,20121101,128.7545687,35.8119799
JDU4MTI3MSM1MSMkMSMkMCMkMDMkMzgxMTkxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz,부원약국,81,약국,310000,경기,310701,안양만안구,안양동,14001,"경기도 안양시 만안구 병목안로 14, 우남 리치빌 1층 104호 (안양동)",031-429-1030,20190625,126.9189060,37.3992832
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzMxIyQxIyQ3IyQxMyQyNjE0ODEjODEjJDEjJDIjJDgz,메디칼정성약국,81,약국,220000,인천,220001,인천미추홀구,용현동,22188,"인천광역시 미추홀구 독배로 309, 노블레스타워 108호,109호 (용현동)",032-891-4888,20211126,126.6493911,37.4478362
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzMxIyQxIyQ3IyQwMyQzNjE4MzIjODEjJDEjJDIjJDgz,성호약국,81,약국,220000,인천,220005,인천서구,가좌동,22809,"인천광역시 서구 원적로 85, 310호 (가좌동, 우신프라자)",032-572-5999,20021104,126.6814273,37.4945665
JDQ4MTg4MSM1MSMkMSMkOCMkMDMkMzgxMzUxIzExIyQxIyQ3IyQ4OSQzNjEyMjIjNTEjJDEjJDYjJDgz,길동일번약국,81,약국,110000,서울,110002,강동구,길동,05353,"서울특별시 강동구 양재대로 1477, 삼환빌딩 1층 2호 (길동)",02-486-8448,20221005,127.1396971,37.5377748
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzExIyQxIyQzIyQ5MiQzNjE0ODEjNjEjJDEjJDgjJDgz,국도약국,81,약국,230000,대구,230004,대구서구,중리동,41845,"대구광역시 서구 평리로29길 10, (중리동)",053-524-0123,20091027,128.5398081,35.8597747
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkNDgxMzUxIzQxIyQxIyQ3IyQ4OSQzNjEwMDIjNjEjJDEjJDAjJDgz,참좋은약국,81,약국,410000,세종시,410000,세종시,조치원읍,30034,"세종특별자치시 조치원읍 대첩로 17, (조치원읍)",044-868-8687,20061201,127.2942001,36.5953368
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMzUxIzExIyQxIyQzIyQ2MiQzNjE4MzIjNjEjJDEjJDQjJDgz,건강한약국,81,약국,110000,서울,110015,은평구,진관동,03306,"서울특별시 은평구 진관2로 57, B105호 (진관동, 은평뉴타운우물골)",02-352-1658,20100510,126.9234473,37.6330799
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMzUxIzExIyQxIyQzIyQ4MiQzNjE4MzIjNDEjJDEjJDQjJDgz,사랑약국,81,약국,110000,서울,110022,노원구,상계동,01751,"서울특별시 노원구 노해로 482, 4층 (상계동, 덕영빌딩)",070-8235-3170,20100601,127.0617327,37.6542666
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMzUxIzExIyQxIyQzIyQ5MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,동일약국,81,약국,110000,서울,110020,양천구,신월동,07923,"서울특별시 양천구 월정로 139-1, (신월동)",02-2625-2282,20111216,126.8373110,37.5314243
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMzUxIzExIyQxIyQzIyQwMyQyNjE4MzIjNDEjJDEjJDgjJDgz,행복한약국,81,약국,110000,서울,110023,광진구,자양동,05057,"서울특별시 광진구 자양로15길 27, 1층 (자양동)",02-447-7114,20100628,127.0821885,37.5355632
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMzUxIzExIyQxIyQzIyQxMyQyNjE0ODEjNjEjJDEjJDAjJDgz,소망온누리약국,81,약국,110000,서울,110020,양천구,신월동,08039,"서울특별시 양천구 지양로 68, (신월동)",02-2699-5662,20100705,126.8341117,37.5217562
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzUxIyQxIyQxIyQ5MiQyNjEyMjIjNTEjJDEjJDIjJDgz,참약사참약국,81,약국,310000,경기,311901,고양덕양구,삼송동,10590,"경기도 고양시 덕양구 동송로 63, 1층 103호 (삼송동)",02-381-8275,20211008,126.8953775,37.6521910
JDQ4MTYyMiM4MSMkMSMkNCMkMDMkMzgxMTkxIzExIyQxIyQ3IyQ3MiQyNjE4MzIjNTEjJDEjJDIjJDgz,인춘당약국,81,약국,380000,경남,380005,남해군,삼동면,52444,"경상남도 남해군 삼동면 동부대로1876번길 21, (삼동면)",055-863-0275,20231221,128.0021477,34.8313682
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzUxIyQxIyQxIyQ2MiQyNjEyMjIjNDEjJDEjJDgjJDgz,지안약국,81,약국,110000,서울,110011,성동구,행당동,04750,"서울특별시 성동구 왕십리광장로 17, 왕십리민자역사 4층 OV3-1호 (행당동)",02-2200-1577,20190118,127.0384812,37.5614086
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzUxIyQxIyQ1IyQ4MiQyNjE0ODEjNjEjJDEjJDQjJDgz,팜케어약국,81,약국,310000,경기,310603,수원팔달구,인계동,16488,"경기도 수원시 팔달구 인계로 154, 동수원뉴코아아울렛 9층 (인계동)",031-231-6953,20200302,127.0343097,37.2663108
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMzUxIzExIyQxIyQ3IyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,엘리트약국,81,약국,110000,서울,110010,서대문구,창천동,03779,"서울특별시 서대문구 신촌로 99, 5층 (창천동, 엘리트빌딩)",02-392-5505,20140901,126.9371958,37.5556897
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMzUxIzExIyQxIyQ3IyQ5OSQyNjEyMjIjNjEjJDEjJDgjJDgz,레스큐약국,81,약국,110000,서울,110020,양천구,목동,07984,"서울특별시 양천구 목동서로 49, (목동)",02-2653-2119,20100826,126.8805100,37.5370783
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjNjEjJDEjJDQjJDgz,신목약국,81,약국,110000,서울,110020,양천구,목동,07961,"서울특별시 양천구 목동중앙로 85, 지하1층 104호 (목동)",02-2654-1002,20100831,126.8715085,37.5370105
JDQ4MTYyMiM4MSMkMSMkOCMkMDMkMzgxMzUxIzMxIyQxIyQ3IyQ2MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,올레약국,81,약국,390000,제주,390100,서귀포시,서귀동,63592,"제주특별자치도 서귀포시 중앙로 43, 1층 (서귀동)",064-762-3618,20230823,126.5614931,33.2483933
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMTkxIzQxIyQxIyQ3IyQwMyQyNjEwMDIjODEjJDEjJDYjJDgz,롯데온누리약국,81,약국,110000,서울,110007,동대문구,전농동,02559,"서울특별시 동대문구 왕산로 200, 518호 (전농동)",02-2184-4575,20231226,127.0461585,37.5798857
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkNDgxMzUxIzMxIyQxIyQ3IyQ5OSQ0NjEwMDIjODEjJDEjJDIjJDgz,청담약국,81,약국,340000,충남,340201,천안서북구,불당동,31156,"충청남도 천안시 서북구 불당33길 22, 고은타워 (불당동)",041-555-3206,20190201,127.1081329,36.8119601
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMzUxIzMxIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDIjJDgz,양재미소약국,81,약국,110000,서울,110001,강남구,도곡동,06267,"서울특별시 강남구 강남대로 238, 1층 101호 (도곡동)",070-4101-8242,20181220,127.0347727,37.4849717
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkNDgxMzUxIzQxIyQxIyQ3IyQ2MiQzNjEwMDIjNjEjJDEjJDgjJDgz,보령약국,81,약국,340000,충남,340400,보령시,웅천읍,33520,"충청남도 보령시 웅천읍 장터중앙길 153, (웅천읍)",041-933-8630,20231221,126.5987401,36.2339008
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxMzUxIzIxIyQxIyQ1IyQ4MiQzNjE4MzIjNjEjJDEjJDgjJDgz,큰사랑약국,81,약국,330000,충북,330101,청주상당구,용암동,28776,"충청북도 청주시 상당구 월평로 182, (용암동)",043-294-8088,20010228,127.5043794,36.6100332
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxMTkxIzIxIyQxIyQ1IyQxMyQzNjEwMDIjNDEjJDEjJDQjJDgz,군산휴게소약국,81,약국,350000,전북,350100,군산시,나포면,54049,"전북특별자치도 군산시 나포면 서해안고속도로 148, 군산휴게소",063-453-2818,20230531,126.7978450,36.0182528
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxOTYxIzIxIyQxIyQ5IyQ2MiQ0NjE0ODEjODEjJDEjJDYjJDgz,본오메디컬약국,81,약국,310000,경기,311102,안산상록구,본오동,15539,"경기도 안산시 상록구 샘골로 149, 녹원프라자 101호 (본오동)",031-407-1015,20230828,126.8628559,37.2972109
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzMxIyQxIyQ3IyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz,한대프라자약국,81,약국,310000,경기,311102,안산상록구,이동,15494,"경기도 안산시 상록구 광덕1로 341, 제스트3 1층 111~113호 (이동)",031-409-7533,20180528,126.8479483,37.3070615
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDQjJDgz,호평중앙약국,81,약국,310000,경기,311500,남양주시,호평동,12145,"경기도 남양주시 늘을3로 65-12, 104호 (호평동, 금강프라자)",031-595-8475,20071105,127.2478975,37.6602296
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQyNjEyMjIjNTEjJDEjJDYjJDgz,관기약국,81,약국,330000,충북,330003,보은군,마로면,28963,"충청북도 보은군 마로면 관기2길 1, (마로면)",043-543-5808,20080303,127.8188185,36.4355983
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxOTYxIzIxIyQxIyQ1IyQxMyQyNjEyMjIjNTEjJDEjJDIjJDgz,하나로약국,81,약국,330000,충북,330001,괴산군,괴산읍,28033,"충청북도 괴산군 괴산읍 괴강로 24, (괴산읍)",043-832-3004,20100803,127.7971963,36.8092209
